MA7TV  × グーフィーズ 合同試写会＆イベントツアー ,62,終了,578345,500000,Youtubeチャンネル【MA7TV】の千葉 真人とグーフィースタンスによるグーフィースタンスの為のグーフィークルー【グーフィーズ】の合同試写会をツアーで東京から福岡まで行いたいと思っています。各地のオフトレ施設なども寄ってイベントを行い試写会もしていこうというツアーです。,https://camp-fire.jp/projects/view/446115?list=search_result_projects_popular_page7
流行ではなく、循環をつくる。三浦半島発、食でつながる定期宅配セットをつくりたい,85,終了,691800,400000,"★ネクストゴールに挑戦中！★
三浦半島で採れる旬の食材を、人気の飲食店が調理。自宅に料理が届き、ゴミは資源として再利用。
環境と食の安全を守りながら、人と文化をつなげる定期宅配便を立ち上げます。健やかに過ごすために、持続可能な循環と流通の輪づくりを、食べて応援していただく最初の仲間を募集します！",https://camp-fire.jp/projects/view/436562?list=search_result_projects_popular_page7
「食べるJAPAN 美味アワード」認定記念・生サラミ「フロマージュ・ド・ジャレ」,2,終了,17000,300000,服部 幸應 審査委員長をはじめとする日本の一流シェフなど15名の審査員が厳選した「美味アワード」で認定されたフロマージュ・ド・ジャレ。生のサラミを食べているような食感です。脂が口に残らず、軟骨も入っていてコラーゲンたっぷり！究極の豚から出来た至高のシャリュキュトリー＋「究極の香り」を届けます。,https://camp-fire.jp/projects/view/367042?list=search_result_projects_popular_page7
FOOTBALLのハナシ,0,-,-,-,-,https://camp-fire.jp/projects/view/444466?list=search_result_projects_popular_page7
使うたびに混ざり合い、香りと見た目が日々変化するナチュラル素材のバスソルト。,1,終了,5000,100000,使うたびにバスソルトが混ざり合うことで香りと見た目が日々変化していく様を楽しんでいただけます。『ミシュランガイド京都』掲載の高級ホテルで使用されているバスソルトを基にオリジナルブレンド。肌にも環境にも優しいNatural＆Organicな原料を使用。,https://camp-fire.jp/projects/view/437141?list=search_result_projects_popular_page7
デスクのゴチャゴチャにさようなら！21年HSJH新作3 in 1ワイヤレス充電器,45,終了,228890,100000,3つのデバイス同時にワイヤレス充電可能なので、デスクの周りにもっとスッキリに整理収納をサポートします！最大15ｗ出力の急速充電、効率を大幅に向上させます！折り畳み式スタンド機能付き、コンパクトサイズに収納可能、旅行や出張などには最適！,https://camp-fire.jp/projects/view/425610?list=search_result_projects_popular_page7
八ヶ岳南麓の入り口に、食と音楽と文化が交わる場所をつくる。,225,終了,3266500,1500000,八ヶ岳南麓に位置する山梨県北杜市長坂町に移転するSUN.DAYS.FOOD。山々を望む場所に建っていた小屋を改装し、食を中心にさまざまな人が交流するお店をつくりあげます。,https://camp-fire.jp/projects/view/415018?list=search_result_projects_popular_page7
ACプラグ・ケーブル・スタンド内蔵！入/出力最大30Wの超急速モバイルバッテリー,23,終了,148850,200000,①ACプラグ、内蔵ケーブル、変換コネクタ、ワイヤレス…全てが詰まった理想のモバイルバッテリー！②入力も出力も最大30Wの超急速充電！各種急速充電、ノートパソコンへの充電にも対応。③21700セルを採用した9600mAhの大容量バッテリー。1000回以上もの充放電が可能です！,https://camp-fire.jp/projects/view/441703?list=search_result_projects_popular_page7
アパレルブランドgoodup開設,-,-,-,1000000,アパレルブランド[グッドアップ]ストリート系の服を販売する予定です。まずはネット販売いずれは店舗出店も考えております。,https://camp-fire.jp/projects/view/434603?list=search_result_projects_popular_page7
『サラリーマンから歌手に！』MVとイベントを作るセメノプロジェクト！,100,終了,608400,500000,"""新しい自分を表現したい""とSNS経験ゼロからスタート。3月にボーカルオーディションに合格。「自分が世に広く出ることがみんなへの恩返しになる」そう思い、デビュー曲「セメノアキラメ」のMVの自主制作と主催リリースイベントを神戸で行います。皆様のもとへお届けすべく、何卒ご支援頂けましたら幸いです。",https://camp-fire.jp/projects/view/340215?list=search_result_projects_popular_page8
地球にも胃腸にも優しい「発酵ヴィーガン餃子」を全国の人に届けたい,282,終了,2104600,500000,食肉による環境負荷の問題を知り、玄米菜食カフェにリニューアル。地球環境のためにとお肉を控えてる方々に、お肉を我慢するのじゃなくて、お肉がなくても美味しい「発酵ヴィーガン餃子」を届けたい。ニラ、ニンニクなど五葷抜きで胃腸に優しい。そして、この餃子をカフェの再建の柱にしたい。応援よろしくお願いします。,https://camp-fire.jp/projects/view/359655?list=search_result_projects_popular_page8
クラウドキッチンを作りたい！,-,-,-,8900000,コロナ渦により大打撃を受けている飲食業界を存続させる為にも、デリバリーやテイクアウト専用のクラウドキッチンを作り、活用して頂き少しでも地域活性化と景気回復を！そして、一人でも多くの方々に幸せと温もりを届けたい！,https://camp-fire.jp/projects/view/335025?list=search_result_projects_popular_page8
大学新入生へアメフトとの出会いと新たな挑戦を願うドラマ（PV）を制作したい,338,終了,6840000,5500000,新たなステージに立つ大学新入生と、究極のチームスポーツ「アメリカンフットボール」との出会いを創出するプロモーションビデオを制作し、各大学のアメフト部が懸命に取り組む新歓活動に活用できる作品をプレゼプトするプロジェクトです。,https://camp-fire.jp/projects/view/351509?list=search_result_projects_popular_page8
食品ロス活用アプリ　HUNGRY,3,終了,36000,300000,"月額料金で運営、win-winを求めた食品ロス活用アプリの普及を目指しています。
飲食店側は、廃棄食品をお金へ換金！
一般ユーザーは、サブスク制度で食品ロスを破格で受け取ることができます。
",https://camp-fire.jp/projects/view/363698?list=search_result_projects_popular_page8
コンパクトを使いこなす！両面収納・変幻自在のレザーウォレット「FOLD1」　,31,終了,213320,100000,開いて折って自由自在！フランス発のレザー製スリムは片手に収まるコンパクト設計！なのにパスポートサイズ対応可能な「FOLD1」は日常から旅行まで、あらゆる場面で快適な、そして最適なお財布です！メイドインフランス、コンパクトウォレットをご覧ください！,https://camp-fire.jp/projects/view/342452?list=search_result_projects_popular_page8
《よしログ Live Space》ー海の向こうの話をしよう,42,-,-,-,-,https://camp-fire.jp/projects/view/358403?list=search_result_projects_popular_page8
【アメフト】日本人初のNFL選手誕生へ！選手発掘・育成・挑戦、夢のプロジェクト！,85,終了,687000,10000000,世界一のプロスポーツリーグNFLへ挑戦する選手の発掘及び育成、挑戦まですべてをサポートし、長い日本アメリカンフットボール界の歴史の中で未だかつて誰も成し遂げたことのない夢をみらいふ福岡SUNSが実現させる。候補選手とはプロ選手契約を交わし、今までにない本気の育成プログラムで挑戦を成功に導く。,https://camp-fire.jp/projects/view/356742?list=search_result_projects_popular_page8
年越しだよ！千葉ポートタワーから#タワパ ONLINE！,1,終了,3000,550000,＃タワパONLINE～COUNTDOWN2020-2021～として、千葉ポートタワーの展望室がダンスフロアになるイベントである＃タワパ。コロナ禍の今年は、密になるイベントができないためオンラインにて配信します。事業の継続のため、皆様のご支援をよろしくお願いいたします！,https://camp-fire.jp/projects/view/345349?list=search_result_projects_popular_page8
「心の華やぎをおうちでも」,5,終了,131000,3500000,おうちの中でドレスアップ。ドレスのイメージに寛ぎ良い素材を取り入れて華やかでハッピーな非日常的ルームウェアをブランドとして作りたい！,https://camp-fire.jp/projects/view/341491?list=search_result_projects_popular_page8
日本に「手軽にヘルシー」をチャージできるスポットを増やしたい！,40,終了,576100,500000,私たちフィコ・アンド・ポムムは、東京の青山と丸の内に店舗を置く、西海岸さながら本格スムージーの専門店ブランドです。「おいしく、手軽に、ヘルシー」補給できる私たちの商品を提供するための「しくみ」をパッケージ化しました。このサービスを広くPRするため、展示会に出展します！出展資金の支援を募っています。,https://camp-fire.jp/projects/view/344928?list=search_result_projects_popular_page8
私達のデーロンスティックを救って頂けないでしょうか2回目,149,終了,853300,500000,初めまして。Kstar-food(同)の安と申します。弊社は韓国系食品の卸業者なのですが、今年2月に4月のお花見出店や夏の花火大会などイベント出店へ向けご注文頂き、出荷間近直前、自粛、イベント中止により大量の在庫が残ることに。皆様の力で国内工場にて製造したデーロンスティックをご支援頂けないでしょうか,https://camp-fire.jp/projects/view/310518?list=search_result_projects_popular_page8
建築余材再生プロジェクト,25,終了,500000,1000000,"「建築余材」に新たな価値を与え、生活のなかで活躍する製品として再生します。
ご支援いただいた方には制作した余材再生製品や建築余材再生ワークショップ&クラフトビールイベントの参加チケット等をお届けし、支援者の皆さんが参加できるプロジェクトを目指します！",https://camp-fire.jp/projects/view/344233?list=search_result_projects_popular_page8
南アフリカの恵み ルイボスエスプレッソでライフスタイルに新たな彩りを！,55,終了,436000,300000,南アフリカのノンカフェイン健康茶・ルイボスティーの革新、レッド・エスプレッソ。独自技術でグラインドされた茶葉から抽出されるルイボスエスプレッソで、ラテやカプチーノなど様々なルイボスドリンクをお楽しみ頂けます。新感覚の美味しさと抗酸化作用による健康増進で、より豊かなライフスタイルを！,https://camp-fire.jp/projects/view/340095?list=search_result_projects_popular_page8
planet cafe 再始動 支援 プロジェクト,266,終了,2715280,3000000,新型コロナウィルス感染拡大防止のため浜松Planet Cafeは4/1より休業しておりましたが、諸事情により8／31をもちまして閉店いたしました。浜松になくてはならないクラブカルチャーを継承すべく今まで培った経験を出し切ったonly one clubを再建すべくこの場を設けさせていただきました。,https://camp-fire.jp/projects/view/338438?list=search_result_projects_popular_page8
「日本のバスケットボールを世界一にする」ための番組！ #AAB,-,-,-,1000000,「日本のバスケットボールを世界一にする」ための番組！その名も「All About Buckets」！日本が世界を獲るには何が必要？他競技や他ジャンル、一見無関係に見える分野での取り組みとは？競技者層や観客層、これから興味を持って頂く方々全てに向けた、多角的視点の新しい番組を製作してまいります！,https://camp-fire.jp/projects/view/341683?list=search_result_projects_popular_page8
"未来のスーパーフード昆虫食 ""食用コオロギ"" 栄養価が高くタンパク質が豊富な食材",7,終了,14700,300000,国連でも未来の食糧難が取り上げられている昨今、昆虫食が注目を集めています。その中でも飼育に時間やコストが掛からず、栄養価も高い「食用コオロギ」が食糧難を助ける未来のスーパーフードになりつつあります。,https://camp-fire.jp/projects/view/340781?list=search_result_projects_popular_page8
朝用マスク「サボリーノ」と一緒に、HAWAIIを応援しよう！,312,終了,1390800,1000000,2015年の発売から累計5億枚を突破し、ベストコスメも70冠を獲得する朝用マスク「サボリーノ」が、コロナで困窮するハワイ経済を応援すべく、支援プロジェクトであるサポートアロハとともにハワイ応援企画を立ち上げました！ハワイ経済を応援しながら、日本で買えない限定品を体験できるこのチャンスを見逃さないで！,https://camp-fire.jp/projects/view/339963?list=search_result_projects_popular_page8
第3弾 ハワイ復興！癒しの楽園ハワイへ！,-,-,-,10000000,11月6日より、ハワイ州指定機関で事前検査で陰性であれば、2週間の自主隔離が免除さることになり、ついにハワイ旅行ができるようになりました！そこで弊社は、ハワイの復興を願い、日本の観光客を誘致するため、ワイキキの宿泊先をリーズナブルに提供致します。笑顔を取り戻し、たくさんの思い出を持って帰ってください,https://camp-fire.jp/projects/view/334676?list=search_result_projects_popular_page8
プロが輝く舞台を作り、日本のビリヤードを盛り上げたい！,279,終了,2552500,2000000,トッププロが集い、チーム戦で戦う【JAPAN POOL LEAGUE】が2021年1月よりスタートします！より充実したリーグ戦となるよう、応援のほどよろしくお願い致します。,https://camp-fire.jp/projects/view/335252?list=search_result_projects_popular_page8
第二弾！コロナで展示会ができないのでWEB展示会を実施します！,-,-,-,100000,ラフに着られる着物の「SANGOU」が新作の「着物」を作りました。それを第4回目の展示会でお披露目、、、の予定でしたが、昨今の情勢で展示会が実施できないので、WEB上での展示会を再度開きます！注目はフード付「羽織コート」、ポケット付「股割れしない着物」（特許申請中）です。是非ご覧ください！,https://camp-fire.jp/projects/view/323675?list=search_result_projects_popular_page9
「山を感じる酒ギフト」<栃木の小瓶たち>,109,終了,1146600,800000,2020年の新作はみなさんの「癒しと元気」になれるよう、初のギフト商品に挑戦します！日光杉や日光楓など、中山間地域の原材料を使用しながら、「山を感じる」をテーマに、地元の実りをお届けいたします！,https://camp-fire.jp/projects/view/313796?list=search_result_projects_popular_page9
【うどん好きさんに届きますように】毎週小麦が変わる「うどんスナック」オープン！,124,終了,849000,700000,多くの方に支えていただいた1年半の間借り営業をこのたび卒業し、東京・駒沢大学に念願の『うどんスナック」をオープンさせます！　人生最大の、またコロナ禍での挑戦ですが、長く続けていけるようコツコツがんばります。応援していただけますと幸いです。,https://camp-fire.jp/projects/view/337262?list=search_result_projects_popular_page9
日本にいながら毎日ハワイを感じませんか？　ハワイ発オンライン　コンシェルジュ,1,-,-,-,-,https://camp-fire.jp/projects/view/312748?list=search_result_projects_popular_page9
大型ドライブインシアターで地元に活気を取り戻す！,46,終了,500777,500000,毎年様々なイベントや祭りが開催されている香川県。しかし、2020年すべての催し物が中止になった。理由は新型コロナウイルス感染症。このままでは恋人や家族、友達と楽しむ場所が減ってしまう……。まずは地元観音寺市の活性化から！コロナに負けない新しいイベントを行います。,https://camp-fire.jp/projects/view/335971?list=search_result_projects_popular_page9
スタンド&パッドの変形可能なデュアルモード、いつでも高速ワイヤレス充電ができます,50,終了,236830,100000,動画鑑賞も充電しながら縦横自由にデュアルモードで使用可能！大型スマートフォンまで対応し、細部のこだわりとステイリッシュなデザインであなたのモバイルライフをサポートします。,https://camp-fire.jp/projects/view/333625?list=search_result_projects_popular_page9
【日本初】ブレンド米専門店 comelお米の温もりを通して、忙しい現代人に幸せを,80,終了,1056100,1000000,“ごはんソムリエ”が、あなたの今の気持ちにぴったりのお米を、ブレンドしてお届けいたします。,https://camp-fire.jp/projects/view/339009?list=search_result_projects_popular_page9
【HUNU】ポケットに入れて、どこにでも持ち運べるコーヒーカップ,55,終了,219030,500000,環境に配慮した再利用可能なエコカップ「HUNU」は、折りたたむとわずか２cm。ポケットに入れて、どこにでも持ち運ぶことが出来ます。,https://camp-fire.jp/projects/view/329813?list=search_result_projects_popular_page9
海賊酒場の灯を守りたい!応援PJ/Kaizoku seeks support!,44,終了,902000,1500000,一日一組様限定。カンボジアの路地裏に佇む看板の無い酒好きのアジール、隠れ処海賊酒場。かつて東洋のパリと謳われた美食家の街プノンペンで六年間こだわり続けた酒とおもてなしとおふくろの味。知る人ぞ知る異色のレストランがコロナと立ち退き要求で閉店の危機に…。この異空間が持つ温もりと灯を守りたい。,https://camp-fire.jp/projects/view/301415?list=search_result_projects_popular_page9
コロナ禍で行きばを失った厚切り牛タンスライスの在庫何とかしたいです！,811,終了,7078000,1000000,"コロナ禍で焼肉屋さんやホテル様からの牛タンスライスの受注がなくなり外部冷蔵庫（保管庫）の肥やしとなって山積みの牛タンの原料在庫を何とかしたいです。

",https://camp-fire.jp/projects/view/333661?list=search_result_projects_popular_page9
【バルセロナ発】語学・キャリア形成・スポーツビジネスを通し多様な価値観を学ぶ学校,46,終了,505000,700000,"日本サッカーを発展させるためには日本人が自分に合った生き方を実現することが大切だと信じ、この度オンラインスクール""にゅーびだ""をスタートします。海外留学に挑戦したい方、今後のキャリア形成に悩んでいる方、子供に多様な価値観を身につけて欲しい保護者の方等、サッカー問わず自分らしく生きたい方を応援します！",https://camp-fire.jp/projects/view/327058?list=search_result_projects_popular_page9
フードビジネスオンラインサロン『FOOD UPDATE』,14,-,-,-,-,https://camp-fire.jp/projects/view/292778?list=search_result_projects_popular_page9
選挙でまちを盛り上げたい！日本一若者が活気づくまち、つくばを目指して！,68,終了,306000,500000,選挙に行くと、提携している店舗からお得なサービスを受けられる「センキョ割」。今回のイベントを通して、つくばの未来のために奮闘している飲食店の方々と協力しながら、今まで選挙に興味がなかった若者が投票所へ足を運ぶきっかけを提供します。市民全体でまちのことを真剣に考えられる、そんな未来を作ります！,https://camp-fire.jp/projects/view/323171?list=search_result_projects_popular_page9
タイ・バンコクのカルビ丼専門店を救済してください！,2,終了,12000,1500000,タイでカルビを広めるため2020年に正式オープン致しました。クラウド・キッチンでカルビ丼弁当屋を運営するフード・ベンチャーです。６月に2店舗目（配送範囲を広げるため）を出したのですが、3カ月で撤退することになりました。資金調達によりフードトラックを購入して、直販・デイバリーエリアの拡大をしたいです。,https://camp-fire.jp/projects/view/327471?list=search_result_projects_popular_page9
食・癒・動の複合施設「eatYOGA studio」古民家を再生して開店したい,56,終了,904000,3000000,Nice & Smoothieの母体となる「eatYOGAstudio」が葉山に実店舗をオープンします。ヴィーガンカフェ・エステ・ヨガ・よもぎ蒸しなどファスティングユーザーの求めているものを秀悦した複合施設を作ります。古民家再生の施工業資金の一部を皆様のお力添えを頂きたくお願いいたします。,https://camp-fire.jp/projects/view/314452?list=search_result_projects_popular_page9
『自然とふれあう食のエンターテインメント♪　キャンピングレストラン』,140,終了,3696500,2000000,新型コロナの影響で閉店を余儀なくされた私たちですが、地方を盛り上げるため「キャンピングレストラン」で再出発します。昔からそこにあった何気ない田舎風景を素敵なレストランに変えることで、地域の魅力を再発見してもらう。プロフェショナル集団が大自然の中で織りなす至極の食エンターテイメントを感じてみませんか？,https://camp-fire.jp/projects/view/315985?list=search_result_projects_popular_page9
つながりの新しい形。コミュニティ支援型農業＆レストラン『CSAR』を実現したい！,-,-,-,2000000,「あなたにとって『食』で大切なことって何ですか？」「あなたは『レストラン』に何を求めますか？」私たちは、コロナ禍によって進行しつつある『つながりが切れた食』から脱却し、生産者・レストラン・コミュニティメンバーがつながれる新しいレストランの形『CSAR』を実現していこうと考えています。,https://camp-fire.jp/projects/view/324267?list=search_result_projects_popular_page9
熊本県人吉温泉女将の会「さくら会」復活プロジェクト,52,終了,870000,5000000,令和2年7月九州豪雨にて人吉市を流れる球磨川が氾濫し、さくら会所属のすべての旅館ホテルが被災し、自宅まで被害を受けた女将もいます。新型コロナウイルスの影響で売り上げが昨年対比で9割以上激減している最中での水害です。さくら会一致団結して人吉球磨の復興を目指すべくクラウドファンディングを立ち上げます。,https://camp-fire.jp/projects/view/312005?list=search_result_projects_popular_page9
【鎌倉】世界のスポーツシーンを牽引する“クール”なサッカークラブの誕生！,346,終了,2619888,1500000,【ネクストゴールに挑戦中！】2018年に立ち上げられたサッカークラブ「鎌倉インターナショナルFC」をリブランディングし、よりクールにアップデートするプロジェクト。2020年末、新しい姿のクラブをお披露目します！,https://camp-fire.jp/projects/view/317549?list=search_result_projects_popular_page9
ド派手でとびっきりのMusic Videoとアルバムを作りたい！,230,終了,2080158,1000000,新しい自分と素敵な音楽に出逢いたい ずっと応援してくれているファンの方へもっと ドキドキワクワクさせる音楽を魅せたい 最高で最強のアルバムとMVを制作したいです！ 何故ナツミの進化とこれからが もっと楽しみになるような音楽を 世に広める為のクラウドファンディングです！,https://camp-fire.jp/projects/view/322382?list=search_result_projects_popular_page9
日本のアイリッシュパブを応援しよう！ #SaveOurIrishPubs,211,終了,1408000,1000000,"日本のアイリッシュパブ、バー、カフェ、レストランは、
アイルランド好きなぼくらや日本を訪れるアイルランド人が気軽に集まれる場所です。

ギネスにアイルランド料理、
ライブにセッション、
ダンスと会話。

いつも居場所をくれるお店に、感謝とメッセージを伝えませんか？",https://camp-fire.jp/projects/view/311636?list=search_result_projects_popular_page10
ホワイトハンドコーラスNIPPON応援隊,1,-,-,-,-,https://camp-fire.jp/projects/view/251102?list=search_result_projects_popular_page10
ハワイ起業サロン,0,-,-,-,-,https://camp-fire.jp/projects/view/315134?list=search_result_projects_popular_page10
【HUNU】ポケットに入れて、どこにでも持ち運べるコーヒーカップ,126,終了,553400,1000000,環境に配慮した再利用可能なエコカップ「HUNU」は、折りたたむとわずか２cm。ポケットに入れて、どこにでも持ち運ぶことが出来ます。,https://camp-fire.jp/projects/view/317836?list=search_result_projects_popular_page10
祭りへ行くはずだった3万本のデーロンスティックを救ってほしい！,52,終了,368000,6000000,初めまして。Kstar-food(同)の安と申します。弊社は韓国系食品の卸業者なのですが、今年2月に4月のお花見出店や夏の花火大会などイベント出店へ向けご注文頂き、出荷間近直前、自粛、イベント中止により大量の在庫が残ることに。皆様の力で国内工場にて製造したデーロンスティックをご支援頂けないでしょうか,https://camp-fire.jp/projects/view/309987?list=search_result_projects_popular_page10
絵本『つなげ ビニーのゆめ』を一人でも多くの人に届け、世界規模の波を起こしたい。,772,終了,3063062,20000000,本気で未来の世代を想う大学生が制作した絵本『つなげ ビニーのゆめ』は、海洋ゴミ問題の仕組みや悪影響をわかりやすく学べる絵本です。いただいた資金で、途上国の子どもたちに絵本を届け、海洋ゴミ問題の根本的解決を目指します。「日本全国の子供達へ。世界中の子供達へ。一人でも多くの人に届きますように。」,https://camp-fire.jp/projects/view/314220?list=search_result_projects_popular_page10
"SCP-040-JP ""ねこ"" 立体化計画",64,終了,378280,500000,"【SCP-040-JP - ねこですよろしくおねがいします】の""ねこ""立体化計画です。",https://camp-fire.jp/projects/view/201182?list=search_result_projects_popular_page10
飲食店専門の格安求人情報サイトをスタートしコロナ後の飲食店の再興を応援したい！,-,-,-,5000000,個人経営者の方でも気軽に利用できる低料金の『飲食店専門』求人サイトをスタートします。６～２４カ月間の求人情報掲載クーポンをリターンとさせて頂き、コロナ禍～コロナ後の飲食店の再興を応援したいと考えています。飲食店オーナー様・お気に入りの飲食店を応援したいご家族・ご友人の方々へご支援をお願いします。,https://camp-fire.jp/projects/view/315320?list=search_result_projects_popular_page10
次世代音楽家を発掘し共演したい！室内オケ【The MOST】にご支援ください！,24,終了,394000,1500000,ヴァイオリン福田廉之介を中心に国内外で活躍する若手音楽家で結成された室内オーケストラ【The MOST】初となる2020年ツアーが新型コロナウイルスの影響により5公演開催予定が3公演に縮小。各地方の次世代を担う10代以下の音楽家を発掘し、共演するプロジェクトにぜひご支援をお願いいたします！,https://camp-fire.jp/projects/view/312162?list=search_result_projects_popular_page10
SPREAD CONTINUE PROJECT,293,終了,1922277,3000000,2月末に新しく生まれた下北沢のクラブ/ライブ・スペース。新型コロナウイルス感染症拡大による営業自粛に伴い、継続危機のままオープンに必要な工事も未完了のままリスタートが切れていません。大変心苦しいお願いではありますが、ご支援ご協力の程、宜しくお願い申し上げます。,https://camp-fire.jp/projects/view/313068?list=search_result_projects_popular_page10
ママの笑顔で日本を元気に！働くママ応援【いろどりカルテ】プログラム,12,終了,125000,500000,自分の価値観・強みや課題と向き合うツールである「いろどりカルテ」を軸とした、働くママのための「学び」「交流」「チャレンジ」の場を作りたい！一人ひとりが、自分自身の価値観や強みを活かして社会と繋がり、人生を楽しむことをサポートする「いろどりカルテ」オンラインプログラムを広め、日本を元気にしたいです！,https://camp-fire.jp/projects/view/311794?list=search_result_projects_popular_page10
徳島県産の食材を使い地元の人気シェフが瓶詰商品を開発し全国の食卓にお届けします！,259,終了,3566117,3000000,新型コロナウィルスによる影響で多くの飲食店が営業自粛に追い込まれ、経済的にも非常に苦しい状況になっています。一方でテイクアウトやデリバリーの需要が増加し、新たな営業スタイルを模索するなか、徳島の有名店がタッグを組み、徳島の特産品を使った家庭で楽しんで頂ける本気の『ご飯の友』を開発します。,https://camp-fire.jp/projects/view/268973?list=search_result_projects_popular_page10
新チーム誕生！！　FC FUMTOS クラウドファンディングプロジェクト,317,終了,1005000,500000,プロサッカー選手が子供と一緒にピッチに入っていく姿に憧れて。 FC FUMTOSではどんな親子でも同じチームに所属し、同じユニフォームを着てサッカーができるチームにを目指しています。 そのための最初の活動資金調達のため今回クラウドファンディングをします。 是非ご協力よろしくお願いします。,https://camp-fire.jp/projects/view/313702?list=search_result_projects_popular_page10
中止になったレゲエフェス『DIRECT 2020』をオンラインで開催したい！,116,終了,1197500,1000000,毎年5月に名古屋・栄のど真ん中　久屋大通公園で開催してきた東海地区最大のレゲエフェス「DIRECT」。今年は新型コロナウィルス感染拡大防止の為開催中止になりました。しかし、だれでも観ることができる形でのオンラインフェスを開催するべく、ご支援・ご協力の程よろしくお願い致します!!,https://camp-fire.jp/projects/view/310857?list=search_result_projects_popular_page10
製造→販売→使用後までゴミを無くす！【植物性時代】〜麦わらストロー〜,31,終了,180130,155550,７月１日から始まるレジ袋有料化でたくさんの方々が「脱プラ」を生活に取り入れるのではないのでしょうか？100年以上続いたプラスチック時代は幕を閉じ、これからは植物性時代へシフトして行きます。新時代の変化を「麦わらストロー」を通して感じてみませんか？。,https://camp-fire.jp/projects/view/297180?list=search_result_projects_popular_page10
【牛タン×タコライス】フードトラックで美味しさと笑顔を届けたい！,75,終了,763800,1000000,青い空と海が好きな、飲食店マネージャーと飲食店経営している2人がタッグを組み、フードトラック事業を始動します！沖縄出身者が作る、オリジナルミックススパイスと牛タンを使用する一風変わったタコライスで南国気分を味わえる！？フードトラックで南国の風とともに、笑顔をお届けします！,https://camp-fire.jp/projects/view/300990?list=search_result_projects_popular_page10
コロナ危機を乗り越えみんなの愛するハワイに行こう！,14,終了,780500,10000000,ワイキキのコンドミニアムのみの宿泊券をリターンに追加。ハワイ初！グランピングプロジェクト！！ハワイは、ショッピングやグルメだけではありません。大自然で、突き抜ける青空、波の音を聞きながらサンセット、火を囲んでの食事、今にも手に届きそうな満点の星空を楽しめるグランピングをご体験ください。,https://camp-fire.jp/projects/view/293645?list=search_result_projects_popular_page10
平塚に地産地消のケーキ屋さんを作りたい！,155,終了,2102200,1500000,平塚に地産地消を目指したお菓子屋さんをオープンするためのプロジェクトです！平塚の牧場で育った牛の牛乳、そして湘南イチゴ。さらには、お隣、二宮で自然飼いされた鶏が産んだ有精卵！これらをメイン素材にした優しいケーキ屋さんを平塚に作ります！,https://camp-fire.jp/projects/view/291334?list=search_result_projects_popular_page10
MIRUIプロジェクトVOL.8｜宇宙開発技術で創られたグラスの魅力を届けたい！,283,終了,2704200,1000000,全国有数のものづくりのまち：静岡を拠点とするジェンダーレスブランド【PROGRESS】が手がける、チタンコーティングのグラス【Jewelry・Glass】発売から5年が経った今、「テクノロジー×アート」をコンセプトに、ここでしか味わえない体感×ニューノーマルスタイルの直営店をつくります！,https://camp-fire.jp/projects/view/238603?list=search_result_projects_popular_page10
豪雨浸水×新型コロナからの大復興プロジェクト@九州技術教育専門学校,107,終了,1488000,1000000,"【ネクストゴール目標300万円挑戦中】
人吉市は河川が氾濫しました。 それにより私たちの学校も浸水し多大なる被害が発生しております。全国各地よりお電話やDMをいただいており、支援物資をお送りいただけるという温かいお言葉ありがとうございます。 ご支援まことにありがとうございます。",https://camp-fire.jp/projects/view/305488?list=search_result_projects_popular_page10
京の野菜を使った九条ねぎコロッケを全国の食卓に届けたい！！,37,終了,178800,150000,京都の食材及び日本の食材を使用したコロッケで家庭の暖かい食卓の上を飾りたい！三寅屋のコロッケは、京の野菜を使った京都ブランド食品です。 京の素材を生かし、出過ぎず存在を生かしたコロッケを皆様の食卓に飾りたい！,https://camp-fire.jp/projects/view/408343?list=search_result_projects_popular_page11
世界、人との繋がりで英語力を向上させるコミュニティ【with E（ウィズイー）】,0,-,-,-,-,https://camp-fire.jp/projects/view/392083?list=search_result_projects_popular_page11
高速Docスキャンシステム 超軽量ポータブルスキャナー 15Mp,-,-,-,600000,本を解体する必要がなく、簡単に電子化。IDからA4サイズまでの書類や斜めに置かれた書類、名刺、免許証、２Dコード、１Dコードを読み取れます。PDF、Doc、Tex、Excelなどに変換。連続取り込みも可能！,https://camp-fire.jp/projects/view/413408?list=search_result_projects_popular_page11
『Little Start！』新商品でチャレンジ前進あるのみ！,120,終了,1118200,1000000,この一年ダメージが酷すぎて、吐き出し続きでスタミナも切れかけてます。ですが原料肉の在庫は山盛り御座います。新しいお肉製品を製造してチャレンジ！美味しい『牛フィレのローストビーフ』『牛フィレ・シャトーブリアンのステーキ』を、お届け致します。何卒『Little Start』を切らせて下さい。,https://camp-fire.jp/projects/view/393777?list=search_result_projects_popular_page11
新しくなった「HITOE® FOLD」小さな薄い財布,2959,終了,55481020,1000000,国内最高額を達成し、CAMPFIREクラウドファンディングアワード2020を受賞した「小さな薄い財布 HITOE® FOLD」が、これまでに寄せらた数々のご要望に真摯に向き合い、さらに完成された財布へと進化しました。,https://camp-fire.jp/projects/view/392081?list=search_result_projects_popular_page11
